WORKSHOP 3 EXPORTED DATA: [C:\Workshop 96\Data Manager\Sharan Chandran\Ti6242\Ti6242-3-Old-FS\Day 2 - 11351.W02 - 2]
*************************************************************************************************
Source of data: ToolKit
WS3 File Version: 1.04
Number of bytes in subfile: 1781181
Total number of data points: 148400
Test date: 08/12/2017
Test time: 17:04:18
Player Step: 1
Step Capture No: 1
Actuator: 2
*************************************************************************************************
Actuator: 1  Channel:0,  Actuator: 1  Channel:1,  Actuator: 1  Channel:2,  
Load Current (kN),  Stroke Current (mm),  TIME (S),  
3.41,  0.16,  110.3130,  
0.34,  0.10,  110.4850,  
3.35,  0.16,  110.6570,  
5.70,  0.20,  110.8130,  
8.79,  0.27,  110.9540,  
11.82,  0.33,  111.0940,  
14.14,  0.38,  111.2350,  
17.25,  0.45,  111.3910,  
18.02,  0.47,  111.5320,  
15.78,  0.42,  111.6880,  
12.70,  0.36,  111.8290,  
9.62,  0.29,  112.0000,  
6.47,  0.23,  112.1410,  
3.44,  0.16,  112.2970,  
1.08,  0.12,  112.4380,  
2.60,  0.14,  112.6100,  
4.96,  0.19,  112.7500,  
8.01,  0.25,  112.9220,  
11.06,  0.32,  113.0630,  
14.16,  0.39,  113.2350,  
17.23,  0.45,  113.3750,  
18.01,  0.47,  113.5470,  
14.99,  0.41,  113.6880,  
11.92,  0.34,  113.8600,  
8.85,  0.27,  114.0000,  
6.50,  0.22,  114.1570,  
3.41,  0.16,  114.2970,  
0.34,  0.10,  114.4540,  
1.92,  0.13,  114.5940,  
4.94,  0.19,  114.7500,  
8.03,  0.25,  114.8910,  
11.08,  0.32,  115.0470,  
13.35,  0.37,  115.1880,  
17.23,  0.45,  115.3600,  
18.85,  0.49,  115.5000,  
15.79,  0.42,  115.6720,  
12.67,  0.36,  115.8130,  
9.61,  0.29,  115.9690,  
7.28,  0.23,  116.1100,  
3.43,  0.16,  116.2820,  
1.12,  0.12,  116.4220,  
1.91,  0.13,  116.5790,  
4.95,  0.19,  116.7190,  
7.98,  0.25,  116.8750,  
10.27,  0.30,  117.0160,  
13.36,  0.37,  117.1720,  
16.51,  0.44,  117.3130,  
18.76,  0.49,  117.4690,  
16.52,  0.44,  117.6100,  
13.47,  0.37,  117.7660,  
10.38,  0.31,  117.9070,  
7.28,  0.24,  118.0790,  
4.97,  0.19,  118.2190,  
1.10,  0.12,  118.3910,  
1.13,  0.11,  118.5320,  
4.14,  0.18,  118.7040,  
7.19,  0.24,  118.8440,  
10.28,  0.30,  119.0000,  
13.37,  0.37,  119.1410,  
15.69,  0.42,  119.2970,  
18.75,  0.49,  119.4380,  
16.56,  0.44,  119.6100,  
13.47,  0.37,  119.7500,  
10.39,  0.31,  119.9220,  
7.28,  0.24,  120.0630,  
4.18,  0.18,  120.2350,  
1.14,  0.12,  120.3750,  
1.93,  0.13,  120.5470,  
4.15,  0.17,  120.6880,  
7.98,  0.25,  120.8600,  
10.27,  0.30,  121.0000,  
13.37,  0.37,  121.1570,  
16.45,  0.44,  121.2970,  
18.74,  0.49,  121.4540,  
16.54,  0.44,  121.5940,  
13.48,  0.37,  121.7500,  
10.40,  0.31,  121.8910,  
8.04,  0.26,  122.0470,  
4.98,  0.19,  122.1880,  
1.89,  0.13,  122.3440,  
0.28,  0.10,  122.4850,  
4.12,  0.17,  122.6570,  
6.46,  0.22,  122.7970,  
9.53,  0.28,  122.9540,  
12.58,  0.35,  123.0940,  
15.67,  0.42,  123.2500,  
18.00,  0.47,  123.3910,  
17.22,  0.45,  123.5470,  
14.24,  0.39,  123.6880,  
11.13,  0.32,  123.8600,  
8.06,  0.26,  124.0000,  
4.99,  0.19,  124.1720,  
2.66,  0.15,  124.3130,  
0.29,  0.10,  124.4690,  
3.37,  0.16,  124.6100,  
6.43,  0.22,  124.7660,  
8.75,  0.27,  124.9070,  
11.83,  0.34,  125.0790,  
14.92,  0.40,  125.2190,  
17.96,  0.47,  125.3750,  
17.23,  0.45,  125.5160,  
15.02,  0.41,  125.6720,  
11.92,  0.34,  125.8130,  
8.83,  0.27,  125.9690,  
6.52,  0.23,  126.1100,  
2.68,  0.15,  126.2820,  
0.31,  0.10,  126.4220,  
2.62,  0.14,  126.5790,  
5.68,  0.20,  126.7190,  
7.98,  0.27,  126.8750,  
11.07,  0.32,  127.0160,  
14.13,  0.38,  127.1720,  
17.21,  0.45,  127.3130,  
18.85,  0.49,  127.4690,  
15.78,  0.42,  127.6100,  
12.70,  0.36,  127.7820,  
9.58,  0.29,  127.9220,  
6.51,  0.22,  128.0790,  
4.22,  0.18,  128.2190,  
1.11,  0.12,  128.3750,  
1.94,  0.13,  128.5160,  
4.92,  0.19,  128.6720,  
7.20,  0.24,  128.8130,  
10.30,  0.30,  128.9850,  
13.36,  0.37,  129.1250,  
16.43,  0.44,  129.2970,  
18.86,  0.49,  129.4380,  
15.78,  0.42,  129.6100,  
11.94,  0.34,  129.7820,  
8.82,  0.27,  129.9380,  
6.52,  0.23,  130.0790,  
3.44,  0.16,  130.2190,  
1.07,  0.12,  130.3600,  
1.92,  0.13,  130.5000,  
4.16,  0.17,  130.6410,  
7.20,  0.24,  130.7970,  
10.28,  0.30,  130.9380,  
12.64,  0.35,  131.0940,  
15.69,  0.42,  131.2350,  
18.74,  0.49,  131.3910,  
17.25,  0.44,  131.5320,  
14.21,  0.39,  131.6880,  
11.14,  0.32,  131.8290,  
8.06,  0.26,  131.9850,  
5.76,  0.21,  132.1250,  
1.87,  0.13,  132.2970,  
0.30,  0.10,  132.4380,  
3.37,  0.16,  132.6100,  
6.43,  0.22,  132.7500,  
9.52,  0.28,  132.9220,  
12.62,  0.35,  133.0630,  
15.69,  0.42,  133.2350,  
18.75,  0.49,  133.3750,  
16.56,  0.44,  133.5470,  
13.47,  0.37,  133.6880,  
11.14,  0.32,  133.8440,  
8.06,  0.26,  133.9850,  
4.98,  0.19,  134.1570,  
1.90,  0.13,  134.2970,  
1.15,  0.12,  134.4540,  
3.36,  0.16,  134.5940,  
6.46,  0.22,  134.7500,  
9.56,  0.29,  134.8910,  
12.60,  0.35,  135.0470,  
14.97,  0.40,  135.1880,  
17.99,  0.47,  135.3600,  
17.24,  0.45,  135.5000,  
14.24,  0.39,  135.6720,  
11.16,  0.32,  135.8130,  
8.07,  0.26,  135.9690,  
5.75,  0.21,  136.1100,  
2.63,  0.15,  136.2660,  
0.29,  0.10,  136.4070,  
3.36,  0.16,  136.5630,  
5.69,  0.21,  136.7040,  
8.75,  0.27,  136.8750,  
11.83,  0.33,  137.0160,  
14.92,  0.40,  137.1720,  
17.99,  0.47,  137.3130,  
18.01,  0.47,  137.4690,  
15.02,  0.41,  137.6100,  
11.93,  0.34,  137.7660,  
9.62,  0.29,  137.9070,  
5.72,  0.21,  138.0790,  
3.44,  0.16,  138.2190,  
0.37,  0.10,  138.3750,  
2.64,  0.14,  138.5160,  
5.70,  0.20,  138.6720,  
7.98,  0.25,  138.8130,  
11.07,  0.32,  138.9850,  
14.15,  0.39,  139.1250,  
17.21,  0.45,  139.2970,  
18.00,  0.47,  139.4380,  
14.98,  0.41,  139.6100,  
11.92,  0.34,  139.7500,  
8.83,  0.27,  139.9220,  
5.74,  0.21,  140.0630,  
2.68,  0.15,  140.2350,  
0.30,  0.10,  140.4070,  
3.37,  0.16,  140.5470,  
5.69,  0.21,  140.6880,  
8.76,  0.27,  140.8440,  
11.82,  0.34,  140.9850,  
14.14,  0.38,  141.1410,  
17.25,  0.45,  141.2820,  
18.02,  0.47,  141.4540,  
15.02,  0.41,  141.5940,  
11.94,  0.34,  141.7500,  
9.61,  0.29,  141.8910,  
6.54,  0.23,  142.0470,  
3.43,  0.16,  142.1880,  
0.36,  0.10,  142.3600,  
2.64,  0.14,  142.5000,  
5.67,  0.20,  142.6720,  
8.75,  0.27,  142.8130,  
11.06,  0.32,  142.9690,  
14.14,  0.38,  143.1100,  
17.23,  0.45,  143.2820,  
18.01,  0.47,  143.4220,  
15.03,  0.41,  143.5790,  
12.68,  0.36,  143.7190,  
9.59,  0.29,  143.8750,  
6.51,  0.22,  144.0160,  
3.43,  0.16,  144.1720,  
1.12,  0.12,  144.3130,  
1.94,  0.13,  144.4850,  
4.92,  0.19,  144.6250,  
7.99,  0.25,  144.7820,  
11.05,  0.32,  144.9220,  
13.37,  0.37,  145.0790,  
16.47,  0.44,  145.2190,  
18.85,  0.49,  145.3750,  
16.51,  0.44,  145.5160,  
13.46,  0.37,  145.6720,  
10.39,  0.31,  145.8130,  
7.27,  0.24,  145.9690,  
4.98,  0.19,  146.1100,  
1.89,  0.13,  146.2660,  
1.17,  0.12,  146.4070,  
4.16,  0.17,  146.5630,  
6.45,  0.22,  146.7040,  
9.54,  0.29,  146.8600,  
12.61,  0.35,  147.0000,  
14.90,  0.40,  147.1570,  
17.99,  0.47,  147.2970,  
17.25,  0.45,  147.4540,  
14.23,  0.39,  147.5940,  
11.94,  0.34,  147.7500,  
8.83,  0.27,  147.8910,  
5.71,  0.21,  148.0470,  
3.43,  0.16,  148.1880,  
0.31,  0.10,  148.3600,  
2.63,  0.14,  148.5000,  
5.67,  0.20,  148.6720,  
8.76,  0.27,  148.8130,  
11.83,  0.33,  148.9850,  
14.91,  0.40,  149.1250,  
17.99,  0.47,  149.2970,  
17.24,  0.45,  149.4380,  
14.24,  0.39,  149.5940,  
11.93,  0.34,  149.7350,  
8.84,  0.27,  149.8910,  
5.75,  0.21,  150.0320,  
2.64,  0.15,  150.2040,  
0.31,  0.10,  150.3440,  
2.62,  0.14,  150.5000,  
5.69,  0.20,  150.6410,  
8.74,  0.27,  150.7970,  
11.07,  0.32,  150.9380,  
14.92,  0.40,  151.1100,  
17.22,  0.45,  151.2500,  
18.00,  0.45,  151.4220,  
15.01,  0.41,  151.5630,  
11.93,  0.34,  151.7350,  
8.84,  0.27,  151.8750,  
5.73,  0.21,  152.0470,  
2.65,  0.15,  152.1880,  
0.30,  0.10,  152.3600,  
3.37,  0.16,  152.5000,  
5.70,  0.20,  152.6570,  
8.77,  0.27,  152.7970,  
11.85,  0.33,  152.9540,  
14.92,  0.40,  153.0940,  
17.21,  0.45,  153.2500,  
18.00,  0.47,  153.3910,  
15.00,  0.41,  153.5470,  
12.72,  0.34,  153.6880,  
8.84,  0.27,  153.8600,  
6.49,  0.22,  154.0000,  
3.43,  0.15,  154.1720,  
0.35,  0.10,  154.3130,  
2.63,  0.14,  154.4850,  
5.68,  0.20,  154.6250,  
8.76,  0.27,  154.7970,  
11.87,  0.33,  154.9380,  
14.94,  0.40,  155.0940,  
17.21,  0.45,  155.2350,  
18.02,  0.47,  155.3910,  
15.01,  0.41,  155.5320,  
11.93,  0.34,  155.7040,  
8.85,  0.27,  155.8440,  
6.49,  0.22,  156.0000,  
3.38,  0.16,  156.1410,  
0.36,  0.10,  156.2970,  
2.62,  0.14,  156.4380,  
4.93,  0.19,  156.5940,  
7.98,  0.25,  156.7350,  
11.07,  0.32,  156.8910,  
13.37,  0.37,  157.0320,  
17.22,  0.45,  157.2040,  
18.85,  0.49,  157.3440,  
15.79,  0.42,  157.5000,  
12.70,  0.36,  157.6410,  
10.38,  0.31,  157.7970,  
7.28,  0.24,  157.9380,  
4.20,  0.18,  158.0940,  
1.12,  0.12,  158.2350,  
1.89,  0.13,  158.4070,  
4.14,  0.18,  158.5470,  
7.20,  0.24,  158.7040,  
10.29,  0.30,  158.8440,  
13.36,  0.37,  159.0000,  
15.71,  0.42,  159.1410,  
18.76,  0.49,  159.2970,  
16.53,  0.44,  159.4380,  
13.47,  0.37,  159.6100,  
10.36,  0.31,  159.7500,  
7.29,  0.24,  159.9220,  
4.97,  0.19,  160.0630,  
1.11,  0.12,  160.2350,  
1.16,  0.12,  160.3750,  
4.14,  0.17,  160.5320,  
7.22,  0.24,  160.6720,  
10.30,  0.30,  160.8290,  
12.61,  0.35,  160.9690,  
15.67,  0.42,  161.1250,  
18.76,  0.49,  161.2660,  
17.24,  0.45,  161.4220,  
14.23,  0.39,  161.5630,  
11.12,  0.32,  161.7190,  
8.06,  0.26,  161.8600,  
4.97,  0.19,  162.0320,  
2.64,  0.15,  162.1720,  
0.31,  0.10,  162.3290,  
3.37,  0.16,  162.4690,  
6.45,  0.22,  162.6250,  
8.75,  0.27,  162.7660,  
11.84,  0.33,  162.9220,  
14.92,  0.40,  163.0630,  
17.99,  0.47,  163.2350,  
17.25,  0.45,  163.3750,  
14.22,  0.39,  163.5470,  
11.94,  0.34,  163.6880,  
8.08,  0.26,  163.8600,  
5.72,  0.21,  164.0000,  
2.66,  0.15,  164.1720,  
0.32,  0.10,  164.3130,  
3.36,  0.16,  164.4690,  
6.44,  0.22,  164.6100,  
8.74,  0.27,  164.7660,  
11.83,  0.33,  164.9070,  
14.93,  0.40,  165.0790,  
18.00,  0.47,  165.2190,  
17.25,  0.45,  165.3750,  
15.01,  0.41,  165.5160,  
11.93,  0.34,  165.6720,  
8.84,  0.27,  165.8130,  
5.72,  0.21,  165.9690,  
3.43,  0.16,  166.1100,  
0.33,  0.10,  166.2820,  
2.63,  0.14,  166.4220,  
5.68,  0.20,  166.5790,  
8.76,  0.27,  166.7190,  
11.09,  0.32,  166.8750,  
14.13,  0.38,  167.0160,  
17.21,  0.45,  167.1720,  
18.85,  0.49,  167.3130,  
15.79,  0.42,  167.4690,  
12.68,  0.35,  167.6100,  
9.60,  0.29,  167.7820,  
6.51,  0.22,  167.9220,  
4.18,  0.18,  168.0790,  
1.10,  0.12,  168.2190,  
1.91,  0.13,  168.3910,  
4.91,  0.19,  168.5320,  
7.98,  0.25,  168.7040,  
11.06,  0.32,  168.8440,  
14.14,  0.38,  169.0160,  
17.24,  0.45,  169.1570,  
18.84,  0.49,  169.3130,  
15.77,  0.42,  169.4540,  
12.69,  0.36,  169.6100,  
9.61,  0.29,  169.7500,  
6.50,  0.22,  169.9220,  
4.19,  0.18,  170.0630,  
1.11,  0.12,  170.2190,  
1.90,  0.13,  170.3600,  
4.91,  0.19,  170.5160,  
7.21,  0.24,  170.6570,  
10.29,  0.30,  170.8130,  
13.37,  0.37,  170.9540,  
16.45,  0.44,  171.1250,  
18.85,  0.49,  171.2660,  
15.78,  0.42,  171.4380,  
13.46,  0.37,  171.5790,  
9.61,  0.29,  171.7500,  
7.27,  0.24,  171.8910,  
4.20,  0.18,  172.0470,  
1.11,  0.12,  172.1880,  
1.91,  0.13,  172.3440,  
4.15,  0.17,  172.4850,  
7.22,  0.24,  172.6570,  
10.30,  0.30,  172.7970,  
13.38,  0.37,  172.9540,  
15.69,  0.42,  173.0940,  
18.75,  0.49,  173.2500,  
16.53,  0.44,  173.3910,  
13.47,  0.37,  173.5470,  
11.12,  0.32,  173.6880,  
8.06,  0.26,  173.8440,  
4.96,  0.19,  173.9850,  
1.89,  0.13,  174.1570,  
1.16,  0.12,  174.2970,  
3.37,  0.16,  174.4540,  
6.45,  0.22,  174.5940,  
9.52,  0.28,  174.7500,  
12.63,  0.35,  174.8910,  
14.91,  0.40,  175.0470,  
18.00,  0.47,  175.1880,  
17.25,  0.45,  175.3600,  
14.23,  0.39,  175.5000,  
11.15,  0.32,  175.6720,  
8.04,  0.26,  175.8130,  
4.95,  0.19,  175.9850,  
1.87,  0.13,  176.1250,  
0.31,  0.10,  176.2820,  
3.37,  0.16,  176.4220,  
6.45,  0.22,  176.5790,  
8.75,  0.27,  176.7190,  
11.84,  0.33,  176.8750,  
14.93,  0.40,  177.0160,  
18.01,  0.47,  177.1720,  
18.04,  0.47,  177.3130,  
15.01,  0.41,  177.4690,  
11.92,  0.34,  177.6100,  
8.83,  0.27,  177.7660,  
6.51,  0.23,  177.9070,  
3.43,  0.16,  178.0790,  
0.36,  0.10,  178.2190,  
2.63,  0.14,  178.3750,  
5.69,  0.20,  178.5160,  
7.99,  0.25,  178.6720,  
11.07,  0.32,  178.8130,  
14.15,  0.38,  178.9850,  
17.22,  0.45,  179.1250,  
18.02,  0.47,  179.2970,  
15.01,  0.40,  179.4380,  
11.93,  0.34,  179.6100,  
8.84,  0.27,  179.7500,  
5.73,  0.21,  179.9220,  
3.42,  0.16,  180.0630,  
0.35,  0.10,  180.2190,  
2.63,  0.15,  180.3600,  
5.68,  0.20,  180.5160,  
8.00,  0.25,  180.6570,  
11.08,  0.32,  180.8290,  
14.15,  0.38,  180.9690,  
17.23,  0.45,  181.1250,  
18.02,  0.47,  181.2660,  
15.79,  0.42,  181.4220,  
12.68,  0.36,  181.5630,  
9.60,  0.29,  181.7350,  
6.51,  0.22,  181.8750,  
3.41,  0.16,  182.0470,  
0.34,  0.10,  182.1880,  
2.62,  0.14,  182.3600,  
5.68,  0.20,  182.5000,  
8.76,  0.27,  182.6720,  
11.84,  0.33,  182.8440,  
14.92,  0.40,  182.9850,  
17.24,  0.45,  183.1250,  
18.02,  0.47,  183.2820,  
15.00,  0.41,  183.4220,  
12.70,  0.36,  183.5790,  
9.61,  0.29,  183.7190,  
6.51,  0.22,  183.8750,  
3.42,  0.16,  184.0160,  
1.10,  0.12,  184.1720,  
1.90,  0.13,  184.3130,  
4.92,  0.19,  184.4850,  
7.98,  0.25,  184.6250,  
11.07,  0.32,  184.7970,  
14.15,  0.39,  184.9380,  
17.23,  0.45,  185.1100,  
18.03,  0.47,  185.2500,  
15.01,  0.41,  185.4220,  
12.69,  0.36,  185.5630,  
8.84,  0.27,  185.7350,  
6.51,  0.22,  185.8750,  
3.42,  0.16,  186.0470,  
0.34,  0.10,  186.1880,  
2.63,  0.14,  186.3440,  
5.69,  0.20,  186.4850,  
7.98,  0.25,  186.6410,  
11.06,  0.32,  186.7820,  
14.15,  0.38,  186.9540,  
17.22,  0.45,  187.0940,  
18.03,  0.47,  187.2500,  
15.79,  0.42,  187.3910,  
12.70,  0.36,  187.5470,  
9.60,  0.29,  187.6880,  
7.28,  0.24,  187.8440,  
4.19,  0.18,  187.9850,  
1.11,  0.11,  188.1570,  
1.91,  0.13,  188.2970,  
4.92,  0.19,  188.4540,  
7.23,  0.23,  188.5940,  
10.31,  0.30,  188.7500,  
13.38,  0.37,  188.8910,  
16.47,  0.44,  189.0470,  
18.76,  0.49,  189.1880,  
16.53,  0.44,  189.3440,  
13.46,  0.37,  189.4850,  
10.37,  0.31,  189.6570,  
7.27,  0.24,  189.7970,  
4.96,  0.19,  189.9540,  
1.88,  0.13,  190.0940,  
1.15,  0.12,  190.2660,  
4.15,  0.17,  190.4070,  
7.23,  0.24,  190.5790,  
10.30,  0.30,  190.7190,  
13.38,  0.37,  190.8910,  
16.45,  0.43,  191.0320,  
18.76,  0.49,  191.1880,  
16.51,  0.44,  191.3290,  
13.47,  0.37,  191.4850,  
10.37,  0.31,  191.6250,  
7.28,  0.24,  191.7970,  
4.96,  0.19,  191.9380,  
1.11,  0.12,  192.1100,  
1.15,  0.12,  192.2500,  
4.15,  0.17,  192.4220,  
7.22,  0.24,  192.5630,  
10.30,  0.30,  192.7350,  
13.39,  0.37,  192.8750,  
16.47,  0.44,  193.0470,  
18.85,  0.49,  193.1880,  
16.53,  0.42,  193.3440,  
13.47,  0.37,  193.4850,  
10.37,  0.31,  193.6410,  
7.27,  0.24,  193.7820,  
4.98,  0.19,  193.9380,  
1.88,  0.13,  194.0790,  
1.14,  0.12,  194.2500,  
4.14,  0.17,  194.3910,  
7.21,  0.24,  194.5470,  
9.52,  0.28,  194.6880,  
12.59,  0.35,  194.8440,  
15.69,  0.42,  194.9850,  
18.76,  0.49,  195.1410,  
17.25,  0.45,  195.2820,  
14.22,  0.39,  195.4380,  
11.16,  0.32,  195.5790,  
8.08,  0.26,  195.7500,  
4.96,  0.19,  195.8910,  
2.64,  0.15,  196.0470,  
0.31,  0.10,  196.1880,  
3.36,  0.16,  196.3600,  
6.44,  0.22,  196.5000,  
9.52,  0.28,  196.6720,  
12.60,  0.35,  196.8130,  
15.69,  0.42,  196.9850,  
18.76,  0.49,  197.1250,  
17.25,  0.45,  197.2820,  
14.24,  0.39,  197.4220,  
11.14,  0.32,  197.5790,  
8.85,  0.27,  197.7190,  
5.73,  0.21,  197.8750,  
2.65,  0.15,  198.0160,  
0.32,  0.10,  198.1720,  
2.62,  0.14,  198.3130,  
5.68,  0.20,  198.4690,  
8.75,  0.27,  198.6100,  
11.83,  0.33,  198.7820,  
14.92,  0.40,  198.9220,  
17.23,  0.45,  199.0790,  
18.02,  0.47,  199.2190,  
15.01,  0.41,  199.3750,  
11.92,  0.34,  199.5160,  
9.61,  0.29,  199.6720,  
6.51,  0.22,  199.8130,  
3.42,  0.16,  199.9690,  
1.11,  0.12,  200.1100,  
2.64,  0.14,  200.2970,  
5.69,  0.20,  200.4380,  
7.98,  0.25,  200.5790,  
11.06,  0.32,  200.7190,  
14.14,  0.39,  200.8910,  
17.23,  0.45,  201.0320,  
18.03,  0.47,  201.2040,  
15.78,  0.42,  201.3440,  
11.92,  0.34,  201.5160,  
9.59,  0.29,  201.6570,  
6.51,  0.22,  201.8290,  
3.42,  0.16,  201.9690,  
0.35,  0.10,  202.1250,  
2.62,  0.14,  202.2660,  
4.92,  0.19,  202.4220,  
7.99,  0.25,  202.5630,  
11.08,  0.32,  202.7350,  
14.15,  0.38,  202.8750,  
17.22,  0.45,  203.0470,  
18.03,  0.47,  203.1880,  
15.01,  0.41,  203.3600,  
11.92,  0.34,  203.5000,  
8.84,  0.27,  203.6720,  
6.52,  0.22,  203.8130,  
2.65,  0.15,  203.9850,  
0.31,  0.10,  204.1570,  
3.37,  0.16,  204.3130,  
5.67,  0.20,  204.4540,  
8.75,  0.27,  204.5940,  
11.07,  0.32,  204.7350,  
14.14,  0.38,  204.8750,  
17.23,  0.45,  205.0160,  
18.86,  0.49,  205.1720,  
15.78,  0.42,  205.3130,  
12.70,  0.36,  205.4690,  
10.38,  0.31,  205.6100,  
7.29,  0.24,  205.7660,  
4.20,  0.18,  205.9070,  
1.11,  0.12,  206.0630,  
1.16,  0.12,  206.2040,  
4.15,  0.17,  206.3600,  
7.23,  0.24,  206.5000,  
10.30,  0.30,  206.6720,  
13.39,  0.37,  206.8130,  
16.47,  0.43,  206.9850,  
18.76,  0.49,  207.1250,  
15.78,  0.42,  207.2970,  
13.47,  0.37,  207.4380,  
10.38,  0.31,  207.5940,  
7.28,  0.24,  207.7350,  
4.20,  0.18,  207.8910,  
1.87,  0.13,  208.0320,  
1.15,  0.12,  208.2040,  
4.14,  0.17,  208.3440,  
7.21,  0.24,  208.5000,  
10.29,  0.30,  208.6410,  
12.61,  0.35,  208.7970,  
15.69,  0.42,  208.9380,  
18.76,  0.48,  209.0940,  
17.24,  0.45,  209.2350,  
13.45,  0.37,  209.4070,  
11.15,  0.32,  209.5470,  
8.05,  0.26,  209.7040,  
4.97,  0.19,  209.8440,  
2.65,  0.15,  210.0000,  
0.31,  0.10,  210.1410,  
3.37,  0.16,  210.2970,  
6.45,  0.22,  210.4380,  
8.76,  0.27,  210.5940,  
11.84,  0.33,  210.7350,  
14.92,  0.40,  210.9070,  
18.00,  0.47,  211.0470,  
17.24,  0.45,  211.2040,  
15.00,  0.41,  211.3440,  
11.93,  0.34,  211.5000,  
8.84,  0.27,  211.6410,  
5.75,  0.21,  211.7970,  
3.42,  0.16,  211.9380,  
0.35,  0.10,  212.1100,  
2.62,  0.14,  212.2500,  
5.69,  0.20,  212.4220,  
8.75,  0.27,  212.5630,  
11.85,  0.33,  212.7350,  
14.92,  0.40,  212.8750,  
17.99,  0.47,  213.0320,  
18.03,  0.47,  213.1720,  
15.01,  0.41,  213.3290,  
11.93,  0.34,  213.4690,  
9.60,  0.29,  213.6250,  
6.49,  0.22,  213.7660,  
3.41,  0.16,  213.9220,  
0.35,  0.10,  214.0630,  
1.90,  0.13,  214.2190,  
4.92,  0.19,  214.3600,  
7.97,  0.25,  214.5320,  
11.07,  0.32,  214.6720,  
14.14,  0.38,  214.8290,  
16.45,  0.43,  214.9690,  
18.86,  0.49,  215.1250,  
15.79,  0.42,  215.2660,  
12.70,  0.36,  215.4220,  
10.38,  0.31,  215.5630,  
7.29,  0.24,  215.7350,  
4.19,  0.18,  215.8750,  
1.10,  0.11,  216.0470,  
1.91,  0.13,  216.1880,  
4.92,  0.19,  216.3600,  
7.99,  0.25,  216.5000,  
11.07,  0.32,  216.6720,  
14.14,  0.38,  216.8290,  
17.22,  0.45,  216.9850,  
18.86,  0.49,  217.1250,  
15.77,  0.42,  217.2660,  
13.47,  0.37,  217.4070,  
9.61,  0.29,  217.5790,  
7.29,  0.24,  217.7190,  
4.21,  0.18,  217.8750,  
1.12,  0.12,  218.0160,  
1.92,  0.13,  218.1720,  
4.15,  0.17,  218.3130,  
7.22,  0.24,  218.4690,  
10.29,  0.30,  218.6100,  
13.38,  0.37,  218.7820,  
16.46,  0.44,  218.9220,  
18.76,  0.49,  219.0790,  
16.52,  0.44,  219.2190,  
13.45,  0.37,  219.3750,  
11.15,  0.32,  219.5160,  
8.06,  0.26,  219.6720,  
4.97,  0.19,  219.8130,  
1.87,  0.13,  219.9690,  
0.31,  0.10,  220.1100,  
3.37,  0.16,  220.2820,  
6.44,  0.22,  220.4220,  
9.52,  0.28,  220.5790,  
12.61,  0.35,  220.7190,  
15.69,  0.42,  220.8910,  
17.99,  0.47,  221.0320,  
16.51,  0.44,  221.2040,  
14.24,  0.39,  221.3440,  
11.16,  0.32,  221.5160,  
8.06,  0.26,  221.6570,  
4.97,  0.19,  221.8130,  
1.88,  0.13,  221.9540,  
0.31,  0.10,  222.1100,  
3.37,  0.16,  222.2500,  
6.45,  0.22,  222.4220,  
9.53,  0.28,  222.5630,  
12.62,  0.35,  222.7350,  
15.69,  0.42,  222.8750,  
18.76,  0.49,  223.0470,  
16.52,  0.44,  223.2190,  
13.47,  0.37,  223.3750,  
10.38,  0.31,  223.5160,  
7.27,  0.24,  223.6720,  
4.97,  0.19,  223.8130,  
1.89,  0.13,  223.9690,  
1.15,  0.12,  224.1100,  
3.37,  0.16,  224.2660,  
6.45,  0.22,  224.4070,  
9.52,  0.28,  224.5630,  
12.60,  0.35,  224.7040,  
15.69,  0.42,  224.8750,  
18.00,  0.47,  225.0160,  
17.24,  0.45,  225.1720,  
14.22,  0.39,  225.3130,  
11.15,  0.32,  225.4690,  
8.83,  0.27,  225.6100,  
5.74,  0.21,  225.7820,  
2.65,  0.15,  225.9220,  
0.32,  0.10,  226.0790,  
3.36,  0.16,  226.2190,  
5.69,  0.20,  226.3750,  
8.75,  0.27,  226.5160,  
11.84,  0.33,  226.6720,  
14.92,  0.40,  226.8130,  
18.00,  0.47,  226.9850,  
18.03,  0.47,  227.1250,  
14.24,  0.39,  227.2970,  
11.91,  0.34,  227.4380,  
8.81,  0.27,  227.6100,  
5.73,  0.21,  227.7500,  
2.64,  0.15,  227.9070,  
0.34,  0.10,  228.0470,  
2.63,  0.14,  228.2040,  
5.69,  0.20,  228.3440,  
8.76,  0.27,  228.5000,  
11.07,  0.32,  228.6410,  
14.15,  0.38,  228.7970,  
17.23,  0.45,  228.9380,  
18.02,  0.47,  229.0940,  
15.78,  0.42,  229.2350,  
12.70,  0.36,  229.4070,  
9.60,  0.29,  229.5470,  
6.50,  0.22,  229.7040,  
3.41,  0.16,  229.8440,  
1.12,  0.12,  230.0000,  
1.90,  0.13,  230.1410,  
4.93,  0.19,  230.2970,  
7.22,  0.24,  230.4380,  
10.29,  0.30,  230.5940,  
13.37,  0.37,  230.7350,  
16.45,  0.44,  230.8910,  
18.76,  0.49,  231.0320,  
16.51,  0.44,  231.1880,  
13.45,  0.37,  231.3290,  
10.37,  0.30,  231.5000,  
7.28,  0.24,  231.6410,  
4.97,  0.19,  231.7970,  
1.88,  0.13,  231.9380,  
1.15,  0.12,  232.1100,  
4.16,  0.17,  232.2500,  
7.22,  0.24,  232.4220,  
10.30,  0.30,  232.5630,  
